timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1495014836780606,-8,-1,8,2,0,-4,4,3
1495014836802888,-10,-3,-11,3,2,4,-2,3
1495014836802888,10,4,-8,-2,1,1,2,0
1495014836803667,-1,0,12,1,-1,-4,-4,-6
1495014836803667,-3,-7,-4,-3,0,0,-4,-5
1495014836824722,-12,-3,-2,-1,0,1,-2,1
1495014836824722,14,6,-5,1,-1,-3,0,0
1495014836825729,-12,-5,-4,-1,-4,-3,-1,1
1495014836825729,9,-1,2,5,3,-6,-1,-4
1495014836839984,-4,-2,-2,-17,4,4,-3,2
1495014836839984,-1,-13,-13,1,2,3,1,-3
1495014836840772,5,-2,-3,0,-1,0,-3,-1
1495014836840772,-1,1,11,-2,-7,-7,-1,-3
1495014836862889,-5,-1,2,6,0,0,-6,-1
1495014836862889,6,7,2,0,-2,-3,-2,-4
1495014836862889,3,0,-2,-5,-2,-1,1,1
1495014836862889,-2,-1,-6,-1,0,1,2,-3
1495014836884995,-5,-4,-3,1,-3,-7,-3,0
1495014836884995,6,10,5,-5,-1,-2,-2,0
1495014836885906,1,-7,8,1,2,4,-2,-1
1495014836885906,-3,-6,-14,-2,1,2,6,0
1495014836899922,-5,-5,1,-1,-4,0,-2,0
1495014836899922,2,0,0,-1,-2,1,0,0
1495014836908001,7,12,-1,1,4,3,2,2
1495014836908001,-5,-2,4,-3,-3,-3,-1,-2
1495014836923003,-6,-8,-2,3,-2,-2,0,-1
1495014836923003,1,-2,0,2,0,2,-1,-2
1495014836923003,-10,-22,0,-6,-5,-7,-3,-3
1495014836923003,-2,2,0,-2,0,-2,-7,-6
1495014836946233,3,3,3,-2,0,-1,12,12
1495014836946233,0,5,1,-2,-2,0,-5,-3
1495014836946233,-1,3,3,4,-3,-4,-2,-1
1495014836946233,1,-10,-4,-16,-11,-3,1,0
1495014836959092,-4,6,-6,2,5,0,-4,-5
1495014836959092,0,-6,-2,1,4,0,2,0
1495014836967278,-2,8,-1,-5,1,0,-2,-1
1495014836967278,0,-9,5,5,-4,-5,-2,-2
1495014836983144,-3,1,0,-6,-7,-1,-4,-3
1495014836983144,3,-4,1,5,-1,1,0,0
1495014836983144,-1,4,-1,0,0,-2,0,0
1495014836983144,1,20,4,-3,-3,-9,-2,-1
1495014837006215,2,-6,1,0,0,3,-1,2
1495014837006215,-2,-4,-4,-5,-2,0,0,0
1495014837006215,1,12,4,-5,-5,0,0,-5
1495014837006215,-3,-10,-3,1,1,-2,-3,-2
1495014837019497,-10,-9,-2,0,-1,0,-6,-11
1495014837019497,-2,-7,2,-4,-2,-2,6,11
1495014837027489,1,7,5,-1,-2,-3,3,4
1495014837027489,14,-2,-2,0,0,-1,2,7
1495014837042302,-5,29,7,10,-2,-4,-10,-12
1495014837042302,-13,-46,2,-15,-8,-1,5,-5
1495014837043310,-2,-9,0,-1,3,0,-3,-5
1495014837043310,-2,1,-1,-36,1,1,1,-2
1495014837066372,8,5,0,19,-2,0,1,2
1495014837066372,4,28,-4,1,-1,1,-4,-1
1495014837066372,1,-17,1,-3,-7,-3,-1,0
1495014837066372,-4,8,-6,5,2,-3,-2,0
1495014837079406,-4,-27,-3,-11,0,-2,-1,1
1495014837079406,2,11,-12,1,0,-6,-7,-2
1495014837087676,-10,5,-4,-1,0,3,2,-2
1495014837087676,-7,-35,2,4,-1,-2,-2,-5
1495014837102463,-4,4,-4,-6,-3,-3,-6,-11
1495014837102463,6,4,-4,7,2,1,9,12
1495014837103469,3,3,-3,-4,-2,1,-3,-3
1495014837103469,-1,14,-16,4,-1,-3,0,6
1495014837125524,-2,-19,-1,-2,0,0,6,2
1495014837125524,2,-1,-15,9,3,-1,-8,-11
1495014837126544,3,3,5,-27,-14,-4,6,3
1495014837126544,-1,-2,-9,28,13,5,5,0
1495014837139796,1,17,-3,-6,-1,4,-1,0
1495014837139796,8,-15,-2,-1,2,-1,-7,-5
1495014837147774,-4,35,-5,14,-2,-6,-1,5
1495014837147774,-9,-49,0,-24,-2,2,-4,-8
1495014837162803,-13,-20,1,-2,2,2,-3,2
1495014837162803,-8,-24,4,2,0,2,-1,-2
1495014837163624,3,6,-1,2,-3,-4,-5,-6
1495014837163624,17,53,-3,1,-7,-8,-1,1
1495014837185895,10,16,-5,6,-5,1,0,8
1495014837185895,-16,-44,-5,-34,15,6,-3,-4
1495014837186696,0,1,-3,13,-4,-1,-6,-6
1495014837186696,-12,-13,7,9,0,0,8,5
1495014837207970,6,13,2,-9,-12,-5,-2,0
1495014837207970,2,18,-9,16,4,2,-3,3
1495014837208753,1,-5,25,-6,-1,1,-1,0
1495014837208753,-2,15,-6,-2,-6,-2,-4,-1
1495014837222975,-3,-5,-9,2,-3,-4,-7,-11
1495014837222975,1,7,0,-3,-5,-2,6,7
1495014837223785,-2,-11,1,-1,1,-6,-2,-1
1495014837223785,0,-3,1,3,-3,-3,0,4
1495014837246058,2,0,2,-2,7,0,1,-12
1495014837246058,12,13,-7,6,-4,2,2,18
1495014837246846,-11,7,-2,-4,-1,2,-6,2
1495014837246846,-19,-63,5,2,-5,-3,0,-43
1495014837267957,0,4,-1,-2,4,-1,-1,4
1495014837267957,-1,5,-9,15,-7,-8,-9,-2
1495014837268911,10,-7,2,-44,-4,0,5,13
1495014837268911,4,58,-7,18,12,2,0,9
1495014837282963,1,-29,12,4,-1,-4,-4,-10
1495014837282963,-10,-7,-1,4,-9,-2,-6,3
1495014837282963,-15,-56,-3,7,-9,-12,-2,-14
1495014837282963,8,42,0,-4,-5,-5,0,10
1495014837306189,-4,-1,-1,8,4,-1,0,2
1495014837306189,10,21,2,-23,2,5,3,0
1495014837307007,-5,0,1,15,1,-6,-6,-7
1495014837307007,2,-22,-5,-11,-8,-2,-1,-2
1495014837328229,5,28,-9,2,-5,0,1,13
1495014837328229,17,3,1,26,-7,-2,0,-13
1495014837329065,-14,-25,-8,-39,16,8,5,32
1495014837329065,-23,-41,4,20,-2,-3,-9,-12
1495014837342100,-13,-16,5,-10,-2,-3,-12,-48
1495014837342100,-9,14,-1,10,4,2,-2,-21
1495014837343100,16,10,5,-1,-13,-11,5,4
1495014837343100,36,36,-5,16,13,7,11,73
1495014837366173,-21,54,0,-5,1,4,-8,-37
1495014837366173,-26,-95,11,-5,-5,-8,-15,-28
1495014837366173,3,48,6,9,-6,1,-3,-4
1495014837366173,-7,-11,-4,-15,-4,-3,10,4
1495014837388221,15,25,-8,25,-11,-5,9,42
1495014837388221,4,7,-17,-30,4,1,0,-1
1495014837389224,1,-22,12,27,8,1,-1,-2
1495014837389224,-4,7,-7,-12,17,5,-13,-5
1495014837403277,13,-14,8,-12,-1,4,14,36
1495014837403277,-11,3,-1,10,-9,-7,-15,-19
1495014837403277,-20,-67,-2,5,-7,-6,-7,-47
1495014837403277,6,25,-3,-29,-6,-5,-1,-14
1495014837426330,8,27,-9,7,-1,-8,1,17
1495014837426330,10,0,-1,-6,10,13,15,43
1495014837426330,12,31,2,3,-8,-7,-7,24
1495014837426330,-33,-67,9,7,-6,-7,-19,-49
1495014837448563,-13,-3,-3,-20,-2,-7,-3,-16
1495014837448563,14,38,-5,10,-3,-5,0,6
1495014837449386,21,49,-3,21,-3,9,13,24
1495014837449386,16,-36,-18,-78,29,18,11,30
1495014837462588,-26,-86,9,20,3,4,-2,4
1495014837462588,-10,-17,-3,-16,-11,-12,-17,-20
1495014837463431,0,54,-2,8,-1,-5,-4,-61
1495014837463431,7,8,-4,14,-19,-8,7,10
1495014837485668,9,15,-13,-26,11,7,0,9
1495014837485668,15,24,-9,-3,22,17,16,37
1495014837486492,-17,-37,13,2,-15,-12,-9,10
1495014837486492,-13,32,3,36,7,6,-2,-42
1495014837508542,7,-5,-14,-36,0,-2,-8,-9
1495014837508542,-19,-20,-1,23,-7,-2,4,9
1495014837508542,3,-17,-2,-17,1,1,6,15
1495014837508542,17,24,-8,3,-22,-5,18,33
1495014837522782,11,-22,3,34,19,5,5,30
1495014837522782,-1,102,5,-21,-1,-5,-55,10
1495014837523594,-35,-65,-2,-7,-2,-2,-23,-79
1495014837523594,-43,-99,-15,6,-12,-10,7,-30
1495014837546775,14,47,2,-8,-8,-6,12,31
1495014837546775,37,48,-10,35,14,16,27,56
1495014837547654,45,89,6,-38,-5,9,22,63
1495014837547654,-66,-82,5,11,12,-8,-24,-31
1495014837568702,-21,-18,9,-24,-18,-14,-15,-50
1495014837568702,-10,16,-3,65,-1,2,4,-21
1495014837568702,9,44,-17,-34,16,7,-2,11
1495014837568702,66,94,-6,10,-7,1,18,50
1495014837582743,-20,42,1,13,11,5,-2,35
1495014837582743,-55,-128,5,-2,-32,-14,-21,-90
1495014837583748,-19,90,-7,-58,24,-6,-10,-53
1495014837583748,7,62,-14,8,-21,-13,-4,20
1495014837606053,39,67,0,16,1,12,9,0
1495014837606053,63,125,-19,-52,18,19,27,123
1495014837606811,-82,-128,17,9,-27,-29,-24,-48
1495014837606811,8,120,3,-17,2,-13,-30,-59
1495014837628027,-77,-125,7,-12,-7,-10,-9,25
1495014837628027,-6,21,-15,1,1,0,13,-22
1495014837628863,63,37,-8,32,-8,23,52,127
1495014837628863,37,61,9,-3,22,-9,-34,-23
1495014837642898,-10,-81,-2,-13,-20,-5,0,14
1495014837642898,-15,-28,-2,19,-11,-7,-30,-97
1495014837642898,-9,-41,3,32,8,6,0,-13
1495014837642898,10,31,-5,19,-24,1,20,66
1495014837665962,-1,-51,-11,-19,11,-4,11,31
1495014837665962,3,20,17,-59,20,14,8,-7
1495014837665962,-14,-45,8,-2,-22,-14,2,33
1495014837665962,0,-26,-22,10,17,1,3,-7
1495014837688211,11,11,-1,-6,-24,-1,-14,-80
1495014837688211,-26,-28,-7,3,-7,-16,-2,24
1495014837689029,40,123,5,10,13,8,1,-10
1495014837689029,-28,-91,5,-3,-9,1,-1,-2
1495014837703060,8,106,15,-36,18,6,-5,-11
1495014837703060,19,16,-16,8,-13,-28,-30,-36
1495014837703060,-43,-113,7,-33,-5,-5,3,-14
1495014837703060,6,83,-3,18,-2,-2,0,14
1495014837726132,5,55,-9,31,-17,-3,15,15
1495014837726132,-9,-13,3,-36,40,37,-3,41
1495014837726132,-12,3,23,21,-23,-26,-23,-61
1495014837726132,7,-63,15,41,15,-14,10,53
1495014837748397,7,34,-19,-66,5,0,-8,-74
1495014837748397,4,3,-23,0,-25,-10,1,0
1495014837749194,-13,-18,-13,10,21,8,1,27
1495014837749194,36,81,8,26,-7,2,-2,1
1495014837762444,-7,-40,7,37,7,8,2,22
1495014837762444,-29,-27,14,-37,-3,3,0,-37
1495014837763229,59,108,-14,-1,2,4,4,39
1495014837763229,-78,-116,10,-7,-20,-17,-9,-19
1495014837786284,15,61,-3,-31,5,-2,-9,3
1495014837786284,-13,-66,-6,26,6,9,-3,9
1495014837786284,-19,-32,9,-2,-11,-7,12,-15
1495014837786284,37,77,-11,-31,-11,7,13,58
1495014837808346,15,-20,-7,-1,53,19,-11,-21
1495014837808346,-25,-98,18,25,-14,-10,-8,-31
1495014837809341,7,105,-9,7,-8,-4,-2,23
1495014837809341,-4,-58,-11,-39,19,24,4,49
1495014837822376,-4,-54,17,24,-53,-27,-4,-7
1495014837822376,22,71,-16,-54,21,-3,27,23
1495014837830525,10,-56,12,33,-3,12,-2,9
1495014837830525,-21,55,-7,23,-14,-3,-13,-40
1495014837845728,-1,-13,-6,-34,-12,-1,3,24
1495014837845728,-3,-26,-10,11,-6,0,10,25
1495014837847693,-8,18,-9,-9,-7,-5,0,26
1495014837847693,11,-14,3,-10,12,0,-1,-92
1495014837868756,29,39,-1,33,-10,-10,-14,18
1495014837868756,-3,20,0,27,-1,9,4,46
1495014837869752,7,-21,-5,-22,7,-8,2,-52
1495014837869752,-43,-60,-13,-10,-6,12,11,47
1495014837881975,-21,-14,20,45,-1,-12,-11,-81
1495014837881975,33,100,4,-16,21,2,0,50
1495014837890816,44,20,-10,7,2,6,3,35
1495014837890816,-16,-87,-20,-60,-2,7,9,4
1495014837906073,-28,49,-12,40,-17,-4,-6,-24
1495014837906073,47,50,-18,17,9,25,7,23
1495014837906851,-41,-97,48,7,20,-4,-8,-1
1495014837906851,-25,-57,26,22,-3,-18,-9,-25
1495014837928077,-8,14,-5,-39,-6,-12,1,37
1495014837928077,-7,49,-1,17,-20,-7,0,-40
1495014837929913,38,107,-26,-14,6,13,0,10
1495014837929913,7,-40,8,23,15,8,5,8
1495014837941953,-16,-42,5,-68,3,-1,-10,-16
1495014837941953,37,12,-1,11,-5,-2,8,47
1495014837950969,-42,-55,16,-8,-3,0,-5,9
1495014837950969,-15,77,-3,15,-6,-8,-25,-27
1495014837966133,28,-82,-7,3,-37,-13,13,30
1495014837966133,-57,12,-1,31,45,4,-6,-10
1495014837967015,37,37,7,-3,-21,10,19,35
1495014837967015,20,-31,14,33,26,-3,-30,8
1495014837988278,-14,-18,-20,31,-4,8,30,5
1495014837988278,3,-16,-9,31,-12,-3,-4,-2
1495014837990078,-2,47,2,-51,21,15,7,-23
1495014837990078,-21,51,5,-25,-13,-1,-16,21
1495014838002313,5,-43,9,46,-15,-17,7,54
1495014838002313,-43,-61,19,3,-22,-12,-20,-92
1495014838011128,-7,43,-7,3,-11,-19,-3,-24
1495014838011128,38,44,-20,4,15,27,18,23
1495014838026218,21,-4,5,-26,13,7,-7,21
1495014838026218,-2,-4,7,-18,-17,-2,5,-9
1495014838028173,-7,38,-1,-9,-15,-21,-20,45
1495014838028173,5,-87,0,-15,-1,-6,-17,-91
1495014838048224,-34,-22,-6,19,-15,3,4,-23
1495014838048224,-11,-14,10,-6,37,20,-14,12
1495014838050231,29,-123,24,-7,6,-18,28,5
1495014838050231,-57,-3,0,56,-29,-20,-4,-37
1495014838062269,-12,23,-6,-36,21,-14,6,16
1495014838062269,25,94,-24,4,-8,8,-1,9
1495014838071287,-18,-123,5,-32,10,-1,-6,-8
1495014838071287,24,23,-7,-65,-27,-7,2,12
1495014838085859,11,36,1,21,35,28,-4,-14
1495014838085859,-9,-50,3,12,-17,0,3,38
1495014838087607,1,59,1,-7,-16,-22,-18,-92
1495014838087607,-17,-20,2,-2,-4,-2,7,20
1495014838107671,19,53,-14,-1,6,14,2,37
1495014838107671,15,-25,-14,-24,2,14,20,9
1495014838109667,-32,-43,39,5,-30,-33,-37,-55
1495014838109667,23,17,-27,-1,16,6,17,81
1495014838121915,-33,-12,23,-1,-3,-12,-17,-93
1495014838121915,74,117,-20,-11,-8,19,21,65
1495014838130724,-16,-124,18,67,11,-4,-19,-43
1495014838130724,-24,-27,15,-79,13,9,18,24
1495014838145971,15,59,1,-62,-14,-4,-24,42
1495014838145971,-23,48,1,-31,-20,-10,5,-52
1495014838146768,2,-20,2,57,-7,10,16,21
1495014838146768,26,74,-12,26,31,13,-1,-8
1495014838168029,12,-82,4,-70,-9,11,12,19
1495014838168029,-37,-43,13,27,-14,-22,-21,-22
1495014838169830,24,93,-1,-94,2,12,9,40
1495014838169830,15,0,-6,60,3,0,-5,-27
1495014838190895,-31,-42,0,56,2,-1,10,35
1495014838190895,7,-118,2,6,-6,-33,-31,1
1495014838191888,-38,-63,-1,1,7,3,6,-22
1495014838191888,-12,-31,-11,0,0,4,6,-93
1495014838206142,23,106,-33,25,18,32,28,70
1495014838206142,58,75,6,-32,-5,0,-35,22
1495014838206927,-60,-44,24,-4,-22,-38,-24,-39
1495014838206927,25,118,-36,-11,-31,-18,-3,21
1495014838236137,-28,-40,0,36,29,0,1,-13
1495014838236137,0,27,-29,89,-20,3,19,6
1495014838237009,47,84,-5,-86,19,25,23,74
1495014838237009,2,52,-8,93,24,13,-11,7
1495014838251044,-15,-100,15,22,4,9,-4,-67
1495014838251044,-6,-8,1,26,-29,-23,-13,-18
1495014838252047,8,31,-14,-62,22,21,6,18
1495014838252047,32,94,5,-15,-17,1,15,54
1495014838266229,-29,-45,16,13,-8,-12,-9,-1
1495014838266229,-65,30,12,-28,27,10,-9,-67
1495014838267088,23,44,9,35,-30,-31,-1,0
1495014838267088,-3,-13,5,-24,18,3,-4,94
1495014838288379,20,18,-19,13,3,-5,-17,-99
1495014838288379,9,-41,9,-17,13,23,28,59
1495014838290148,-11,23,-6,24,-4,2,9,28
1495014838290148,31,79,-13,47,13,25,16,63
1495014838311234,17,-45,26,-82,-11,-3,-16,16
1495014838311234,-74,-128,13,6,-11,-20,-6,-71
1495014838312210,24,98,-11,27,22,6,8,15
1495014838312210,-2,-6,-9,16,-32,-12,-2,-42
1495014838325256,5,49,-9,-89,33,11,0,41
1495014838325256,17,-40,19,19,25,-8,-10,-14
1495014838332310,14,47,-3,68,-14,13,9,16
1495014838332310,-34,-76,40,-39,4,-4,-11,-48
1495014838348360,-25,30,-14,35,-15,-12,3,46
1495014838348360,41,-13,-21,-46,0,20,9,-9
1495014838349305,-75,-55,30,-5,-24,-38,-25,-42
1495014838349305,10,104,-17,-19,8,-3,-8,-3
1495014838370590,0,29,-1,33,-4,-1,0,32
1495014838370590,33,58,17,-5,-5,-9,1,-7
1495014838372368,20,26,-22,21,-1,4,-4,7
1495014838372368,3,-63,-8,-9,11,14,14,-6
1495014838385587,27,33,7,20,-10,-1,-2,-13
1495014838385587,-74,-36,-4,18,-6,-8,-10,2
1495014838391419,52,66,23,-58,20,12,2,9
1495014838391419,-51,-128,9,9,-34,-37,-6,-21
1495014838408463,21,111,-12,-26,-24,-2,14,1
1495014838408463,-10,36,-3,-65,33,-7,-14,-7
1495014838409465,6,21,-3,63,-29,12,10,2
1495014838409465,-7,-14,-5,7,-13,7,-3,3
1495014838431531,-5,-21,-18,45,2,-1,-6,-7
1495014838431531,-7,-19,9,-14,-25,-15,-15,-27
1495014838432529,-14,-26,-14,-15,4,-7,6,46
1495014838432529,-7,-14,12,-29,16,-6,-9,-31
1495014838445572,33,-7,10,27,-20,-20,-21,-13
1495014838445572,-22,26,12,-12,-2,-3,8,1
1495014838451582,-31,-78,-23,11,7,2,7,-6
1495014838451582,44,82,35,2,-6,0,-2,17
1495014838468621,-13,-92,-5,-11,2,-5,-13,-28
1495014838468621,6,90,-9,14,2,-8,-4,14
1495014838469626,1,-23,16,5,3,10,1,24
1495014838469626,-7,52,-30,-2,13,12,4,-12
1495014838490869,4,-12,10,-2,7,6,0,13
1495014838490869,10,-41,3,11,-18,0,2,11
1495014838492687,-22,-24,-8,-21,18,2,3,-17
1495014838492687,6,4,-7,21,-6,-8,-8,-6
1495014838513743,13,29,2,3,13,24,13,6
1495014838513743,-2,-12,-4,7,-12,6,6,5
1495014838514750,-19,-45,8,-13,-25,-41,-26,-31
1495014838514750,4,-6,4,-3,7,2,2,-7
1495014838527832,3,46,-17,15,1,-2,-3,-7
1495014838527832,2,28,19,-12,2,14,5,11
1495014838529786,-9,-62,10,-9,-13,-13,23,5
1495014838529786,0,41,-4,-7,9,3,-14,0
1495014838551030,-28,-32,-16,4,-13,-19,-21,0
1495014838551030,28,61,5,-7,3,1,2,-12
1495014838551845,30,36,-7,7,3,21,43,-4
1495014838551845,-40,-28,6,-10,-14,-15,-9,-8
1495014838564993,17,115,-21,-3,-1,1,-2,13
1495014838564993,-22,-126,-8,15,5,17,-2,-9
1495014838572100,-11,127,-6,17,-12,-17,-20,31
1495014838572100,-1,9,-12,-28,-8,-9,4,-48
1495014838588128,9,58,-7,11,-6,-4,4,6
1495014838588128,18,14,-3,-4,-5,-3,0,14
1495014838589948,1,-17,2,23,14,13,7,6
1495014838589948,18,19,2,-21,2,5,-7,7
1495014838611186,-9,-96,8,6,20,13,7,1
1495014838611186,-21,-38,12,-7,-9,-7,1,-9
1495014838612006,-16,6,-24,-12,-9,-13,-15,-14
1495014838612006,2,-5,-13,11,6,-4,1,7
1495014838625040,0,23,-3,0,8,17,22,-9
1495014838625040,31,38,7,-13,-2,-3,4,6
1495014838632171,-12,-2,5,5,0,4,-14,-3
1495014838632171,-13,-56,3,-6,-3,-7,-4,4
1495014838648114,-7,15,-13,0,-2,-8,-3,22
1495014838648114,-10,-18,0,8,1,6,-3,-50
1495014838650105,8,34,-7,8,-3,-7,-8,-31
1495014838650105,8,-16,-5,-28,-4,-3,3,5
1495014838671196,-13,49,-8,41,-10,-8,2,4
1495014838671196,29,36,6,-28,22,11,2,35
1495014838672173,-47,-73,4,-3,-9,-10,-4,-9
1495014838672173,-7,-27,6,4,-2,1,3,-4
1495014838684386,1,12,-3,-3,-12,-8,-1,-12
1495014838684386,8,47,-11,-1,2,-1,1,10
1495014838693228,19,23,-8,10,3,-4,-2,-2
1495014838693228,5,-9,4,-12,-2,3,-8,1
1495014838708274,-12,-17,7,-13,-4,4,10,-1
1495014838708274,-11,1,1,5,-6,-10,-7,-6
1495014838710266,-11,-95,0,-23,-4,-9,-28,-7
1495014838710266,-2,36,-5,17,-5,-3,18,-2
1495014838731330,16,14,-5,-12,3,3,17,2
1495014838731330,-11,-10,2,0,1,7,5,3
1495014838732326,23,43,-3,-7,-8,-2,-1,7
1495014838732326,-15,-37,-3,0,1,-1,-20,-2
1495014838744549,-9,-28,-7,-6,-2,-8,-17,-19
1495014838744549,0,-15,3,0,-6,-2,2,3
1495014838753388,12,43,-14,0,0,-4,8,12
1495014838753388,2,-18,2,9,-4,-2,-1,-6
1495014838768626,-3,-15,-7,2,8,-1,-3,-3
1495014838768626,11,50,4,-34,-3,1,3,6
1495014838769423,0,-18,1,20,13,9,11,3
1495014838769423,-19,-57,8,-10,-9,-4,-6,-5
1495014838798515,-3,25,-3,4,1,-4,2,-1
1495014838798515,-2,4,5,5,-4,-5,-8,-3
1495014838800516,17,54,-11,-7,0,-5,0,2
1495014838800516,0,-30,9,2,1,10,14,6
1495014838804720,-9,-10,-9,-11,-6,-3,-12,-9
1495014838804720,-2,-12,-9,9,-5,-10,-5,-1
1495014838813542,-1,-1,7,-5,4,6,2,-7
1495014838813542,2,23,1,11,3,6,-6,-1
1495014838828640,6,-7,7,-10,-1,8,20,11
1495014838828640,-10,-15,2,6,1,-1,-6,-2
1495014838829585,-2,2,-11,-3,-2,-6,-5,2
1495014838829585,1,14,-6,-1,2,-6,-4,0
1495014838850837,1,-4,5,3,2,1,-6,-8
1495014838850837,-2,-14,15,3,-6,1,6,2
1495014838852644,-3,-7,-3,-7,-3,-5,-1,0
1495014838852644,3,21,-3,1,2,0,2,-5
1495014838864801,0,-3,-4,-4,-2,-7,-8,-6
1495014838864801,-3,-8,1,16,-6,-8,0,0
1495014838873706,1,1,-4,-30,4,8,3,0
1495014838873706,3,8,0,5,-7,0,1,1
1495014838888741,-4,-8,-4,6,8,-2,-7,-7
1495014838888741,-2,-12,1,-4,-9,-3,-4,-2
1495014838889752,-1,27,-7,7,-4,-3,5,1
1495014838889752,-3,-2,2,-2,1,2,-1,1
1495014838910988,-3,-42,5,-4,2,-1,-8,-3
1495014838910988,-3,-1,1,-2,-1,-6,-2,-5
1495014838911802,-1,-10,-6,-5,-7,-4,4,4
1495014838911802,1,21,2,-1,2,0,0,0
1495014838924839,-7,-8,3,5,-2,3,-4,-5
1495014838924839,-1,0,3,-12,-3,-6,-8,-5
1495014838933074,1,0,-9,9,-1,-4,8,4
1495014838933074,4,5,-2,0,0,2,2,-2
1495014838948056,1,1,-2,-4,-3,2,0,-5
1495014838948056,-3,-4,-2,-1,-2,-2,0,6
1495014838949918,-4,-10,-6,-1,-2,-3,-9,-4
1495014838949918,0,-6,-6,2,1,0,-4,-1
1495014838971145,3,13,-6,-3,-3,-2,-1,-1
1495014838971145,-5,-6,4,-2,-5,-7,-5,-4
1495014838971962,-2,-1,-7,5,-2,0,2,1
1495014838971962,-2,-2,-6,-9,-4,-2,-1,2
1495014838985003,-1,1,-7,14,-4,-1,-4,-1
1495014838985003,-2,-2,-3,-21,9,5,3,2
1495014838993017,-3,-4,-1,13,3,-3,0,0
1495014838993017,-1,-3,2,2,0,-1,-3,-2
1495014839008069,0,3,-9,-4,2,0,-5,1
1495014839008069,2,-3,5,6,-4,-1,8,-1
1495014839010065,-1,-8,-4,-4,-3,-3,-1,-2
1495014839010065,0,-1,1,-1,3,2,-7,-3
1495014839031120,-2,-1,0,6,2,4,8,-1
1495014839031120,-3,-9,4,4,-1,0,-6,2
1495014839032124,5,1,-6,1,2,-4,-10,-2
1495014839032124,-3,13,1,0,-2,0,10,2
1495014839054235,-5,-32,-2,-9,-5,-2,1,-3
1495014839054235,-2,13,2,2,-3,-1,3,-3
1495014839056193,-2,-9,-3,-4,1,0,-2,1
1495014839056193,3,5,-5,4,1,0,0,-2
1495014839068227,1,12,-1,-3,0,-2,-10,-2
1495014839068227,1,-6,0,-2,-5,0,-1,2
1495014839069237,3,9,-2,0,3,0,1,1
1495014839069237,-5,-4,0,2,-1,-1,-3,1
1495014839090500,-3,-2,-4,-3,3,1,1,-2
1495014839090500,-6,-29,8,-28,-11,-7,-5,-3
1495014839092282,-4,3,-5,11,1,-3,-1,-3
1495014839092282,0,-3,-1,-2,-5,-4,-2,-3
1495014839113503,4,15,-6,0,-1,-1,-5,-1
1495014839113503,5,19,5,8,3,8,6,1
1495014839114343,-8,-5,-5,-4,1,-3,1,-1
1495014839114343,-8,-40,5,-6,-6,-3,-2,-2
1495014839128603,-4,3,-6,3,-2,-4,-5,-2
1495014839128603,1,8,-1,2,1,-3,1,0
1495014839129380,1,4,-1,-4,-3,-2,-7,-4
1495014839129380,0,6,-1,3,1,0,3,-1
1495014839150439,7,7,-1,-8,1,3,-3,-1
1495014839150439,-2,2,6,6,0,-2,0,-2
1495014839152449,-10,-33,5,0,-1,1,-6,0
1495014839152449,0,6,-1,-6,0,-3,2,2
1495014839173685,0,2,-2,1,-1,2,-3,-1
1495014839173685,5,11,-3,3,-1,-1,1,0
1495014839174503,3,8,-5,-3,-3,-4,1,0
1495014839174503,-3,-7,-2,-2,-2,-2,-2,0
1495014839188680,2,-1,2,-10,-3,1,4,-1
1495014839188680,-2,3,0,8,1,-2,-1,-1
1495014839189542,-1,-4,-3,-24,-10,-4,5,1
1495014839189542,-6,-12,-2,3,1,-5,-6,-3
1495014839210803,-1,4,-9,16,9,8,-4,-1
1495014839210803,-3,-15,4,-23,-4,-2,1,0
1495014839212602,6,21,-3,4,-5,-2,1,-2
1495014839212602,0,14,-2,-6,0,-5,-6,-3
1495014839233740,-6,-7,0,0,-3,-4,-6,-5
1495014839233740,-6,-37,3,2,-2,-3,-3,0
1495014839234663,2,13,-2,3,0,-1,3,0
1495014839234663,2,1,-1,1,2,5,5,-1
1495014839248698,2,6,2,2,-2,-2,-1,4
1495014839248698,4,8,5,2,-1,-1,3,0
1495014839249703,-4,7,-7,-6,-6,-7,-7,-2
1495014839249703,5,-5,2,7,-3,3,-4,-5
1495014839270951,-12,-16,-3,-5,6,4,-2,2
1495014839270951,-3,-7,3,-14,-5,-5,-2,-3
1495014839272762,-2,-5,-3,12,-1,-1,2,-1
1495014839272762,0,11,1,1,-5,-2,-1,0
1495014839293818,5,-2,-4,3,3,1,0,-3
1495014839293818,-3,4,-3,-13,0,1,1,0
1495014839294823,-2,-8,-4,10,-1,1,0,-3
1495014839294823,7,12,1,-10,0,4,-2,0
1495014839307858,-1,-12,3,1,-8,-4,-5,-1
1495014839307858,-6,-11,2,6,-1,-5,6,-1
1495014839322108,3,-5,-4,3,4,6,2,-1
1495014839322108,1,24,-5,-2,0,-4,4,0
1495014839330920,8,1,-4,-6,-2,0,-4,0
1495014839330920,-6,-2,-2,4,-2,-4,-4,-4
1495014839331925,-16,-45,-4,-6,0,4,3,0
1495014839331925,-1,5,-3,2,-4,-3,-5,0
1495014839353990,1,12,-6,-2,2,2,1,-2
1495014839353990,8,9,-2,8,3,2,-6,2
1495014839354982,2,11,-5,7,-2,-1,10,-2
1495014839354982,4,-5,-5,-10,11,2,-5,3
